 bin    Ex    Popul.    J= 0.0    J= 1.0    J= 2.0    J= 3.0    J= 4.0    J= 5.0    J= 6.0    J= 7.0    J= 8.0    J= 9.0

  44   4.789 1.086E+00 1.378E-02 3.930E-02 5.916E-02 7.105E-02 7.445E-02 7.045E-02 6.125E-02 4.940E-02 3.719E-02 2.623E-02
  45   5.011 1.151E+00 1.374E-02 3.933E-02 5.957E-02 7.220E-02 7.658E-02 7.357E-02 6.513E-02 5.365E-02 4.138E-02 3.000E-02
  46   5.243 1.208E+00 1.358E-02 3.898E-02 5.939E-02 7.259E-02 7.786E-02 7.585E-02 6.828E-02 5.736E-02 4.525E-02 3.365E-02
  47   5.486 1.253E+00 1.328E-02 3.823E-02 5.857E-02 7.216E-02 7.820E-02 7.717E-02 7.055E-02 6.035E-02 4.860E-02 3.700E-02
  48   5.740 1.283E+00 1.282E-02 3.703E-02 5.702E-02 7.078E-02 7.743E-02 7.732E-02 7.170E-02 6.237E-02 5.120E-02 3.984E-02
  49   6.006 1.295E+00 1.220E-02 3.536E-02 5.473E-02 6.840E-02 7.549E-02 7.620E-02 7.159E-02 6.324E-02 5.285E-02 4.196E-02
  50   6.284 1.282E+00 1.141E-02 3.319E-02 5.164E-02 6.495E-02 7.226E-02 7.365E-02 7.001E-02 6.272E-02 5.328E-02 4.311E-02
  51   6.575 1.246E+00 1.070E-02 3.126E-02 4.881E-02 6.162E-02 6.885E-02 7.052E-02 6.744E-02 6.087E-02 5.218E-02 4.267E-02
  52   6.879 1.182E+00 9.819E-03 2.882E-02 4.518E-02 5.724E-02 6.417E-02 6.597E-02 6.336E-02 5.753E-02 4.969E-02 4.102E-02
  53   7.198 1.093E+00 8.789E-03 2.597E-02 4.092E-02 5.201E-02 5.846E-02 6.025E-02 5.805E-02 5.296E-02 4.604E-02 3.833E-02
  54   7.531 9.810E-01 7.633E-03 2.278E-02 3.611E-02 4.603E-02 5.184E-02 5.347E-02 5.157E-02 4.719E-02 4.124E-02 3.461E-02
  55   7.880 8.520E-01 6.414E-03 1.942E-02 3.102E-02 3.966E-02 4.470E-02 4.603E-02 4.433E-02 4.059E-02 3.559E-02 3.008E-02
  56   8.244 7.118E-01 5.182E-03 1.603E-02 2.585E-02 3.314E-02 3.732E-02 3.826E-02 3.664E-02 3.346E-02 2.936E-02 2.496E-02
  57   8.626 5.703E-01 4.013E-03 1.280E-02 2.090E-02 2.686E-02 3.018E-02 3.069E-02 2.906E-02 2.632E-02 2.303E-02 1.967E-02
  58   9.025 4.391E-01 2.984E-03 9.926E-03 1.648E-02 2.122E-02 2.374E-02 2.383E-02 2.218E-02 1.979E-02 1.716E-02 1.470E-02
  59   9.443 3.218E-01 2.112E-03 7.423E-03 1.255E-02 1.619E-02 1.801E-02 1.779E-02 1.614E-02 1.406E-02 1.201E-02 1.029E-02
  60   9.881 2.209E-01 1.399E-03 5.270E-03 9.096E-03 1.174E-02 1.299E-02 1.258E-02 1.104E-02 9.289E-03 7.730E-03 6.608E-03
  61  10.338 1.400E-01 8.565E-04 3.497E-03 6.168E-03 7.968E-03 8.758E-03 8.303E-03 7.009E-03 5.623E-03 4.499E-03 3.819E-03
  62  10.817 7.967E-02 4.714E-04 2.091E-03 3.762E-03 4.861E-03 5.319E-03 4.946E-03 4.010E-03 3.046E-03 2.313E-03 1.941E-03
  63  11.318 3.887E-02 2.233E-04 1.063E-03 1.943E-03 2.510E-03 2.742E-03 2.515E-03 1.972E-03 1.424E-03 1.021E-03 8.460E-04
  64  11.842 1.474E-02 8.257E-05 4.093E-04 7.552E-04 9.749E-04 1.068E-03 9.743E-04 7.518E-04 5.280E-04 3.638E-04 2.998E-04
  65  12.390 3.955E-03 2.174E-05 1.065E-04 1.965E-04 2.536E-04 2.796E-04 2.571E-04 2.006E-04 1.434E-04 9.998E-05 8.350E-05
  66  12.963 8.568E-04 4.690E-06 1.904E-05 3.371E-05 4.365E-05 4.919E-05 4.782E-05 4.140E-05 3.416E-05 2.783E-05 2.453E-05
  67  13.564 2.115E-04 1.151E-06 3.378E-06 5.389E-06 7.067E-06 8.326E-06 9.125E-06 9.460E-06 9.369E-06 8.917E-06 8.189E-06
  68  14.192 7.225E-05 3.830E-07 1.125E-06 1.797E-06 2.360E-06 2.787E-06 3.063E-06 3.186E-06 3.168E-06 3.029E-06 2.795E-06
  69  14.849 2.192E-05 1.132E-07 3.327E-07 5.320E-07 7.000E-07 8.284E-07 9.129E-07 9.528E-07 9.509E-07 9.132E-07 8.470E-07
  70  15.536 7.363E-07 3.706E-09 1.090E-08 1.744E-08 2.298E-08 2.726E-08 3.012E-08 3.153E-08 3.159E-08 3.046E-08 2.839E-08
