# bin    Ex    Popul.    J= 0.0-   J= 0.0+   J= 1.0-   J= 1.0+   J= 2.0-   J= 2.0+   J= 3.0-   J= 3.0+   J= 4.0-   J= 4.0+   J= 5.0-   J= 5.0+   J= 6.0-   J= 6.0+   J= 7.0-   J= 7.0+   J= 8.0-   J= 8.0+   J= 9.0-   J= 9.0+
#
  54   3.120 3.203E-01 5.189E-03 6.154E-03 3.276E-02 3.889E-02 5.009E-02 5.703E-02 3.629E-02 4.326E-02 1.729E-02 1.986E-02 3.844E-03 8.502E-03 6.659E-04 3.411E-04 2.822E-05 8.090E-05 2.049E-06 4.901E-07 2.009E-10 1.117E-08
  55   3.218 3.748E-01 6.050E-03 7.194E-03 3.822E-02 4.548E-02 5.851E-02 6.676E-02 4.244E-02 5.073E-02 2.027E-02 2.333E-02 4.482E-03 1.005E-02 7.881E-04 4.003E-04 3.300E-05 9.626E-05 2.443E-06 5.741E-07 2.363E-10 1.330E-08
  56   3.319 4.405E-01 7.083E-03 8.446E-03 4.477E-02 5.342E-02 6.862E-02 7.847E-02 4.983E-02 5.975E-02 2.385E-02 2.752E-02 5.242E-03 1.192E-02 9.366E-04 4.713E-04 3.866E-05 1.150E-04 2.925E-06 6.736E-07 2.784E-10 1.588E-08
  57   3.423 5.199E-01 8.327E-03 9.961E-03 5.265E-02 6.303E-02 8.083E-02 9.265E-02 5.875E-02 7.067E-02 2.819E-02 3.261E-02 6.147E-03 1.422E-02 1.118E-03 5.567E-04 4.540E-05 1.381E-04 3.516E-06 7.917E-07 3.284E-10 1.900E-08
  58   3.531 6.163E-01 9.831E-03 1.180E-02 6.220E-02 7.472E-02 9.561E-02 1.099E-01 6.956E-02 8.398E-02 3.345E-02 3.882E-02 7.230E-03 1.703E-02 1.340E-03 6.598E-04 5.342E-05 1.666E-04 4.244E-06 9.319E-07 3.880E-10 2.279E-08
  59   3.642 7.340E-01 1.166E-02 1.405E-02 7.378E-02 8.898E-02 1.136E-01 1.309E-01 8.270E-02 1.003E-01 3.987E-02 4.641E-02 8.530E-03 2.050E-02 1.614E-03 7.848E-04 6.298E-05 2.018E-04 5.143E-06 1.099E-06 4.590E-10 2.738E-08
  60   3.756 8.780E-01 1.388E-02 1.680E-02 8.792E-02 1.065E-01 1.356E-01 1.568E-01 9.876E-02 1.202E-01 4.772E-02 5.575E-02 1.009E-02 2.481E-02 1.953E-03 9.367E-04 7.441E-05 2.457E-04 6.257E-06 1.297E-06 5.436E-10 3.294E-08
  61   3.874 1.055E+00 1.661E-02 2.019E-02 1.052E-01 1.280E-01 1.625E-01 1.886E-01 1.184E-01 1.449E-01 5.736E-02 6.727E-02 1.197E-02 3.016E-02 2.373E-03 1.122E-03 8.805E-05 3.005E-04 7.644E-06 1.532E-06 6.444E-10 3.969E-08
  62 3.9500515 10.0 0.114895738681 0.57610398677 0.641604809668 2.03705968927 0.744421368057 1.39636304353 0.693208124066 1.31193980513 0.587728084919 0.209584830062 0.364396773618 0.156083173013 0.389506305888 0.0491868782315 0.419638744793 0.0321788082749 0.255800171931 0.0109289726796 0.00337660947801 0.00599408193179
63 4.0500515 10.0 0.123566340794 0.556585630682 0.693963468595 1.97340579177 0.807340967247 1.37318127117 0.747798201915 1.29370490185 0.634579732016 0.215325930928 0.39220691101 0.160221968132 0.374809765606 0.0509502117983 0.340565574256 0.0332760163037 0.207845578481 0.0111660188162 0.00337861085284 0.00612710778109
64 4.1500515 10.0 0.131792577692 0.535245755466 0.744538197884 1.90259037342 0.868575388137 1.3420670958 0.800096137199 1.26772179543 0.679639587522 0.219453260188 0.418818926706 0.163143186316 0.367121678068 0.0523043572495 0.280522185419 0.0341031010448 0.171401663758 0.0113070228264 0.00335059942224 0.00620711045206
65 4.25005 10.0 0.139638604322 0.512979386968 0.793678846213 1.82783406436 0.928524606036 1.30546802347 0.85045084944 1.23626082916 0.723213430206 0.222213153958 0.444450312145 0.165033078828 0.364318192866 0.0532973910003 0.233938219914 0.034695113279 0.143100214258 0.0113650025134 0.00329758103378 0.00624310003423
66 4.3500515 10.0 0.147142367344 0.490344535398 0.841617094787 1.7511769029 0.987456237455 1.26506709757 0.89907500053 1.20089003344 0.765490970643 0.223786580807 0.469238896786 0.166029623507 0.364989924263 0.0539673039632 0.197119983485 0.035077047283 0.120710810544 0.0113529572498 0.0032265562583 0.00624007578907
67 4.4500515 10.0 0.154332943368 0.467694619466 0.888515359432 1.67393638871 1.04555175725 1.22206042836 0.946096038744 1.16273445566 0.806586587205 0.224308706294 0.493275919682 0.166235944262 0.368174890199 0.0543421349129 0.167553165687 0.0352669283707 0.102712265932 0.0112788959824 0.00313952775462 0.00620304273148
68 4.5500515 10.0 0.161227215545 0.445257398853 0.934495949041 1.59697566824 1.1029483394 1.17731843198 0.991580230946 1.12261753761 0.846565651575 0.223887404092 0.516620002412 0.165735948665 0.373197681943 0.0544458528957 0.143477329414 0.035282736973 0.0880413155179 0.0111498129596 0.00303949422176 0.00613599771323
69 4.6500515 10.0 0.167841283945 0.423176269404 0.979660414821 1.52086416733 1.15975361742 1.13148619074 1.03556216904 1.0811603097 0.885461663296 0.222608860548 0.539307455548 0.164595775698 0.379569440574 0.0542985031456 0.123635361298 0.0351385026895 0.075934891404 0.0109727183277 0.00293045890987 0.00604194616877
70 4.7500515 10.0 0.174187162912 0.401544311956 1.02410382039 1.44597918607 1.21606765336 1.08504897436 1.0780479228 1.03883403287 0.923283677208 0.220547126178 0.561356315719 0.162874463744 0.386928116603 0.0539170983482 0.107106087334 0.0348442336039 0.0658398891514 0.0107516148926 0.00281442272629 0.00592388976824
