# bin    Ex    Popul.    J= 0.0-   J= 0.0+   J= 1.0-   J= 1.0+   J= 2.0-   J= 2.0+   J= 3.0-   J= 3.0+   J= 4.0-   J= 4.0+   J= 5.0-   J= 5.0+   J= 6.0-   J= 6.0+   J= 7.0-   J= 7.0+   J= 8.0-   J= 8.0+   J= 9.0-   J= 9.0+
#
50 3.8500515 10.0 0.0833585556145 0.703556611702 0.49239460704 2.4882398822 0.585888418762 1.67104497461 0.510532644567 1.55095924353 0.444872028514 0.257490317345 0.290150587521 0.190342370212 0.265984208085 0.0481507183499 0.223834825632 0.0326102590437 0.136872467811 0.0126148080563 0.00416992822602 0.00693254318411
51 3.9500515 10.0 0.0927434330074 0.658162101262 0.551553464006 2.34106301966 0.658705226778 1.62214287722 0.571602097245 1.51253054581 0.499273382079 0.268703097286 0.325742279041 0.198577891351 0.275749725762 0.051419883135 0.193612743905 0.0347810378979 0.118586405318 0.0133690895966 0.004329000432 0.00735269920879
52 4.0500515 10.0 0.101962083444 0.614862230459 0.610810273387 2.19880435759 0.732418997367 1.56620293713 0.632841477157 1.46664642188 0.554231909577 0.277679587919 0.361895479712 0.205106446143 0.287966017573 0.0542118048283 0.168361767049 0.0366206497975 0.103283395538 0.0139733004936 0.00443004637695 0.00769081657087
53 4.1500515 10.0 0.110854483136 0.573935113099 0.669153860857 2.06281880741 0.805809507891 1.50576572743 0.693302629998 1.41565319955 0.60894947803 0.284439952705 0.398193128338 0.209948156615 0.302036156438 0.0564914958184 0.147246177112 0.0381041030702 0.0904626115179 0.0144204450443 0.00447206837714 0.00794289755823
54 4.2500515 10.0 0.11947249419 0.534834558042 0.726783337826 1.93153267054 0.879104666463 1.4414167779 0.753379681054 1.36025642116 0.663886336891 0.289151962743 0.435213798491 0.213249860092 0.317926825548 0.0583209095369 0.12931484159 0.0392773676522 0.0795539736227 0.0147345141816 0.00446606515654 0.00812293732055
55 4.3500515 10.0 0.127562990059 0.498087100277 0.782440951868 1.80726688845 0.950885553194 1.37633357602 0.811463775134 1.3031973817 0.717632715451 0.291911628424 0.471931951202 0.215068562619 0.334791709531 0.0596070136089 0.114009803705 0.0400764219668 0.0702215090768 0.0148895005216 0.00440703609419 0.0082139310952
56 4.4500515 10.0 0.135251134811 0.463242638455 0.836413542397 1.68839266799 1.02128209914 1.30983152322 0.86821086214 1.24420741655 0.770895460135 0.292812405416 0.509291238843 0.215519612615 0.353013263653 0.0604739210966 0.100879222397 0.0405933445879 0.0621983180528 0.0149334376774 0.0043119926207 0.00824589820577
57 4.5500515 10.0 0.142394796758 0.430448119065 0.888204336028 1.57582288125 1.08980535354 1.24385975388 0.922644026411 1.18493259545 0.822870747038 0.291991201635 0.546717081924 0.214689940264 0.372064081909 0.0608625906165 0.089454975296 0.0407891082079 0.0552023266795 0.0148553171923 0.00418093360247 0.00820983325577
58 4.6500515 10.0 0.149076066262 0.399574948571 0.937785717708 1.46897497652 1.15612568263 1.17802739369 0.974951712113 1.1253170557 0.8738019548 0.289507273014 0.584782786777 0.212661743541 0.392218366171 0.0608730938025 0.079585118759 0.0407377626928 0.0491455712124 0.0146961611443 0.00402786639406 0.0081287484938
59 4.7500515 10.0 0.155173903755 0.370832243109 0.984767468191 1.36891844963 1.21980379166 1.11412006308 1.02411955898 1.06688535163 0.92276171981 0.285535706141 0.622687024452 0.209550083497 0.412869886049 0.0604614308702 0.0709615897028 0.0404103083594 0.043845014535 0.0144459700915 0.00385279213406 0.00799764431567
60 4.8500515 10.0 0.160785497879 0.343961382035 1.02946467213 1.27470171407 1.28102795338 1.05162401314 1.07044670051 1.00934873142 0.970078038288 0.280166884693 0.660909472166 0.205439245548 0.434239067433 0.0596976947784 0.0634184236692 0.0398578081446 0.039201679609 0.0141337688053 0.00366471791824 0.00783253439349
61 4.9500515 10.0 0.165995742411 0.318697022689 1.07218556877 1.18538453322 1.34001016988 0.990017351213 1.11422635472 0.952362377512 1.01610018175 0.273484649357 0.699977635858 0.200400114101 0.456585559646 0.0586408602873 0.0567935181596 0.0391232456251 0.0351185039469 0.013779551973 0.00347164294827 0.00764541593103
62 5.0500515 10.0 0.170737827899 0.295159564376 1.11289342248 1.10168646463 1.39673600978 0.930660586404 1.15471472866 0.897068717905 1.06000718325 0.265704418562 0.738905086719 0.194570991552 0.479236722655 0.0572600033226 0.0509148948321 0.0381816703378 0.0314915015653 0.0133713359724 0.00327157154355 0.00742729754888
63 5.1500515 10.0 0.17510469966 0.273110762854 1.15197180818 1.02274962866 1.45151690362 0.87305009291 1.19223240689 0.84312818871 1.10206762888 0.256939112321 0.777958507399 0.188039819726 0.502312328991 0.0556141151535 0.0456844876875 0.0370740764411 0.0282616320815 0.0129251184269 0.00307150341941 0.00718717797847
64 5.2500515 10.0 0.179140515983 0.252349760923 1.1897617474 0.947945604445 1.50473312701 0.81701549358 1.22686144592 0.790417408114 1.14237646903 0.247288983588 0.817250529681 0.180878782981 0.525842769449 0.053727252506 0.0409902961095 0.0358145011074 0.0253618955872 0.0124439113848 0.00287144105335 0.00692806415065
65 5.3500515 10.0 0.182899154579 0.232811292015 1.22663440872 0.877138430796 1.55673161262 0.762775076836 1.25857297594 0.739163700409 1.18067983722 0.236923880115 0.856207437664 0.173204768282 0.549434569143 0.0516313832878 0.0367642572888 0.0344219223349 0.0227502532862 0.011930706091 0.00267338229367 0.00665095108601
66 5.4500515 10.0 0.186451723499 0.21438242711 1.26292146339 0.809935397434 1.60776919019 0.710149165779 1.28745271623 0.689282398846 1.21695836868 0.225959962291 0.894735641946 0.165107893307 0.573003980328 0.0493715466671 0.0329613706778 0.0329253659035 0.0203997050009 0.0113935107795 0.00247932875899 0.00635884318261
67 5.5500515 10.0 0.189842217703 0.196988091644 1.2994399215 0.746255267019 1.65888888211 0.65956966537 1.31335262303 0.641091405479 1.25073596501 0.214524236314 0.931685945191 0.156667160394 0.595804866935 0.0469367403633 0.0294906067012 0.0313148298037 0.018252232248 0.0108233236925 0.00228827985663 0.00604773963856
68 5.6500515 10.0 0.19319269554 0.180454265014 1.33695213973 0.685457976931 1.71086212982 0.610537563368 1.33652509177 0.594193727956 1.28206797623 0.202658758579 0.966853577657 0.147919611372 0.617685366067 0.0443689826368 0.0263119548325 0.0296173260257 0.0162868290109 0.0102281486211 0.00210223608111 0.00572364276508
69 5.7500515 10.0 0.196618291008 0.164866014173 1.37634703901 0.627902799569 1.76454310085 0.56351715497 1.35675901753 0.549061663164 1.31018421101 0.190547664519 0.998639059551 0.138998344629 0.637617802157 0.0417053039874 0.0234174166774 0.0278548746231 0.0144964960384 0.0096149922672 0.00192219837087 0.00538655589257
70 5.8500515 10.0 0.200314749461 0.150148053858 1.41920383748 0.573353665903 1.82162850443 0.518424524535 1.37416062143 0.505631327092 1.33452791181 0.178269686043 1.02540097753 0.129963164552 0.654540264969 0.0389736479334 0.0207749445348 0.0260464379466 0.0128612038087 0.00898684116833 0.00174816362812 0.00504147188177
71 5.9500515 10.0 0.204511322109 0.136229538642 1.46748129567 0.521570176994 1.88419459128 0.475127243278 1.38859561405 0.463796283545 1.35434171274 0.165864048685 1.045395545 0.120842235337 0.667325522472 0.0361890652138 0.0183535545461 0.0242020499136 0.0113629624429 0.00834770705079 0.00158113392204 0.00468839710723
72 6.0500515 10.0 0.209543988206 0.123090391797 1.52411629007 0.472506052212 1.95531919085 0.433657088036 1.39965479366 0.423592320094 1.36827139911 0.153386703405 1.05577355552 0.111677520995 0.674140436915 0.0333675459438 0.0161342310418 0.0223297037564 0.00998976221886 0.00769858740222 0.00142110843057 0.0043293303279
73 6.1500515 10.0 0.215922704336 0.110702538843 1.59346051466 0.426059014619 2.0394918894 0.393912825463 1.40661079019 0.384938214292 1.37433459219 0.140873593492 1.05264968544 0.102494979908 0.67247679567 0.0305270788941 0.014096960003 0.0204423921269 0.00872859441728 0.00704347966096 0.00126708628858 0.00396627010299
74 6.2500515 10.0 0.224353483644 0.099018951039 1.68166606813 0.382002958378 2.14274177878 0.355565369479 1.40726157642 0.347553887989 1.36945030396 0.12827470931 1.03200902374 0.0932626050826 0.659727649632 0.0276696629467 0.0122267348268 0.018541114321 0.00757145504445 0.00638338364136 0.00112106737615 0.0035982162528
75 6.3500515 10.0 0.236075370349 0.0877956004895 1.80027433438 0.339351782033 2.27659829375 0.317493636667 1.3969752015 0.310324260991 1.3481526432 0.115231038106 0.987849763328 0.0837173867911 0.632017117697 0.0247242955531 0.0104645483423 0.0165778686803 0.00648033956979 0.00570129874805 0.000977051197483 0.00321816863204
76 6.4500515 10.0 0.253472355562 0.0769574476937 1.97157332649 0.297515328687 2.46205630012 0.278188462843 1.36258304372 0.271780175752 1.29777614037 0.101158531902 0.91116182005 0.0734382900354 0.58350514103 0.0215699663345 0.00875839237598 0.014470648285 0.00542424300609 0.00497022266598 0.00083203727527 0.00280812580404
77 6.5500515 10.0 0.285818146544 0.0673323902999 2.28341506123 0.257024124356 2.78125673461 0.229406143918 1.24833331583 0.223833946105 1.16732243995 0.0830849495157 0.771079373318 0.060266139448 0.494303547776 0.0176036249287 0.00685824346764 0.0118134193764 0.00424815080935 0.0040471436736 0.000664023572837 0.00228908126238
78 6.6500515 10.0 0.302511014828 0.0535535958972 2.46920758239 0.208672218432 2.99300419152 0.200169965065 1.20895602689 0.194865807001 1.10447291329 0.0713381258762 0.670881992283 0.0517045407953 0.430564830832 0.0149934468047 0.00561616736179 0.0100673000055 0.00348010370709 0.00344010251505 0.00055201645009 0.00194805805213
79 6.7500515 10.0 0.288521020884 0.0494103736084 2.37954015122 0.195647438999 2.95293809168 0.197804498965 1.33706017027 0.19213634139 1.18840103755 0.0692139241471 0.645934956992 0.0501243934581 0.415062538739 0.0144154007481 0.00519614445282 0.00968326919488 0.00322008951849 0.00330009174255 0.000519014428601 0.00187105201525
80 6.8500515 10.0 0.261526218124 0.0484783380021 2.16978588609 0.194233360841 2.80863251826 0.203687621778 1.56308414112 0.197537452034 1.34837121505 0.0702999402784 0.636145557617 0.0508664039127 0.409300296688 0.0144843997694 0.00502713874903 0.00973226861061 0.00311608600397 0.00330509122052 0.000510014076389 0.00187605177903
